YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201901,133359,797961,3,3.64,"NNE","SAVAH",38.0701,-87.9592,384206,8757552
201901,133359,797961,4,4.01,"WNW","SPRINGFIELD",38.0694,-87.9394,384164,8756364
201901,133359,797962,1,.91,"NNW","HAZLETON",38.4911,-87.5391,3829466,8732346
201901,133359,797962,2,1.61,"NNE","HAZLETON",38.5017,-87.5188,3830102,8731128
201901,133359,797962,3,1.55,"WSW","GIRO",38.4944,-87.4978,3829664,8729868
201901,133359,797962,4,1.09,"NE","HAZLETON",38.4913,-87.5158,3829478,8730948
201901,133359,797963,1,0,"N","PETERSBURG",38.5,-87.28,3830000,8716800
201901,133359,797963,2,.91,"N","PETERSBURG",38.5132,-87.2805,3830792,8716830
201901,133359,797963,3,2.87,"NNE","PETERSBURG",38.5353,-87.252,3832118,8715120
201901,133359,797963,4,4.03,"NE","PETERSBURG",38.5382,-87.2238,3832292,8713428
201901,133359,797963,5,3.07,"NE","PETERSBURG",38.5261,-87.2341,3831566,8714046
201901,133359,797964,1,.71,"S","NEWBURGH",37.9398,-87.419,3756388,8725140
201901,133359,797964,2,1.41,"ESE","NEWBURGH",37.9435,-87.3955,3756610,8723730
201901,133359,797964,3,2.62,"WSW","DAYVILLE",37.9296,-87.3606,3755776,8721636
201901,133359,797964,4,3.01,"WSW","DAYVILLE",37.9273,-87.3671,3755638,8722026
201901,133359,797965,1,0,"N","MT VERNON",37.93,-87.9,3755800,8754000
201901,133359,797965,2,.34,"N","HOVEY",37.9049,-87.929,3754294,8755740
201901,133359,797965,3,.43,"ENE","HOVEY",37.9026,-87.9229,3754156,8755374
201901,133359,797965,4,.38,"S","MT VERNON",37.9244,-87.8997,3755464,8753982
201902,134096,802919,1,1.33,"SSE","NELSON",37.3139,-87.0368,3718834,872208
201902,134096,802919,2,2.05,"NNE","NELSON",37.3576,-87.0367,3721456,872202
201902,134096,802919,3,2.63,"NNW","NELSON",37.3664,-87.0642,3721984,873852
201902,134096,802919,4,2.55,"WNW","NELSON",37.3479,-87.0907,3720874,875442
201902,134096,802919,5,2.27,"NE","CENTRAL CITY",37.3249,-87.103,3719494,876180
201902,134096,802920,1,0,"NE","MORGANFIELD",37.68,-87.92,3740800,8755200
201902,134096,802920,2,0,"NE","BLACKBURN",37.7,-88.12,3742000,887200
201902,134096,802920,3,0,"NE","UNIONTOWN",37.77,-87.93,3746200,8755800
201902,134096,802920,4,4.94,"NE","UNIONTOWN",37.8195,-87.8646,3749170,8751876
201902,134096,802920,5,0,"NE","HITESVILLE",37.75,-87.83,3745000,8749800
201902,134096,802921,1,.55,"E","DIAMOND",37.42,-87.81,3725200,8748600
201902,134096,802921,2,.55,"E","BLACKFORD",37.45,-87.94,3727000,8756400
201902,134096,802921,3,.65,"NE","HEARIN",37.5356,-87.8404,3732136,8750424
201902,134096,802921,4,2.72,"WNW","ELMWOOD",37.5404,-87.5479,3732424,8732874
201902,134096,802921,5,3.18,"WSW","SLAUGHTERS",37.4693,-87.5565,3728158,8733390
201902,134096,802923,1,3.91,"N","TRENTON",36.7766,-87.2707,3646596,8716242
201902,134096,802923,2,2.63,"WSW","TRESS SHOP",36.8216,-87.2663,3649296,8715978
201902,134096,802923,3,1.49,"WNW","TRESS SHOP",36.8418,-87.2425,3650508,8714550
201902,134096,802923,4,2,"N","ELKTON",36.849,-87.15,3650940,879000
201902,134096,802923,5,2,"SE","ELKTON",36.7995,-87.1244,3647970,877464
201902,134096,802924,1,0,"N","DEXTER",36.75,-88.28,3645000,8816800
201902,134096,802924,2,0,"N","LYNN GROVE",36.6,-88.43,3636000,8825800
201902,134096,802924,3,0,"N","HAZEL",36.5,-88.32,3630000,8819200
201902,134096,802924,4,0,"N","HAMLIN",36.6,-88.07,3636000,884200
201902,134099,802925,1,0,"NE","ARLINGTON",36.78,-89.02,3646800,891200
201902,134099,802925,2,0,"NE","BARDWELL",36.87,-89.02,3652200,891200
201902,134099,802925,3,0,"NE","CUNNINGHAM",36.92,-88.88,3655200,8852800
201902,134099,802925,4,0,"NE","MILBURN",36.8,-88.88,3648000,8852800
201902,134099,802927,1,2,"E","CLINTON",36.67,-88.9439,3640200,8856634
201902,134099,802927,2,2,"S","CLINTON",36.6411,-88.98,3638466,8858800
201902,134099,802927,3,3.34,"WSW","HAILWELL",36.6545,-89.1512,3639270,899072
201902,134099,802927,4,0,"S","COLUMBUS",36.77,-89.1,3646200,896000
201902,134099,802927,5,0,"S","NEW CYPRESS",36.73,-88.92,3643800,8855200
201902,134099,802928,1,2,"W","PADUCAH",37.08,-88.6663,374800,8839978
201902,134099,802928,2,2,"E","PADUCAH",37.08,-88.5937,374800,8835622
201902,134099,802928,3,3,"SSE","PADUCAH",37.0399,-88.6092,372394,8836552
201902,134099,802928,4,.57,"S","FREMONT",36.9618,-88.619,3657708,8837140
201902,134101,802949,1,1,"WNW","NORTONVILLE",37.2055,-87.4868,3712330,8729208
201902,134101,802949,2,1.59,"E","DANIEL BOONE",37.1819,-87.4913,3710914,8729478
201902,134101,802949,3,1,"ESE","WHITE PLAINS",37.1745,-87.3632,3710470,8721792
201902,134101,802949,4,.88,"WSW","BAKERSPORT",37.1955,-87.3649,3711730,8721894
201902,134101,802955,1,0,"N","HOPKINSVILLE ARPT",36.85,-87.45,3651000,8727000
201902,134101,802955,2,.85,"NNE","HOPKINSVILLE ARPT",36.8607,-87.4424,3651642,8726544
201902,134101,802955,3,2.46,"WSW","HONEY GROVE",36.8609,-87.3375,3651654,8720250
201902,134101,802955,4,3.48,"NNW","PEMBROKE",36.8287,-87.3659,3649722,8721954
201902,134101,802955,5,1.52,"SSW","FIDELIO",36.7115,-87.465,3642690,8727900
201902,134101,802955,6,2.31,"N","HOWELL",36.733,-87.5234,3643980,8731404
201902,134117,803018,1,.4,"SW","DAWSON",31.7666,-84.4456,3145996,8426736
201902,134117,803018,2,.28,"ESE","DAWSON",31.7687,-84.4355,3146122,8426130
201902,134119,803048,1,0,"N","RAGLAND",37.17,-88.9,3710200,8854000
201902,134119,803048,2,2.68,"NE","RAGLAND",37.2012,-88.8709,3712072,8852254
201902,134119,803048,3,1.53,"NE","WOODLAWN",37.0637,-88.5482,373822,8832892
201902,134119,803048,4,0,"N","REIDLAND",37.02,-88.53,371200,8831800
201902,134119,803048,5,1.76,"ESE","SHADY GROVE",36.9692,-88.4913,3658152,8829478
201902,134119,803048,6,.61,"SSW","OAKS",36.9616,-88.5533,3657696,8833198
201902,134119,803048,7,1.35,"ESE","KREBS",36.9752,-88.5962,3658512,8835772
201902,134119,803052,1,0,"N","LEDBETTER",37.05,-88.48,373000,8828800
201902,134119,803052,2,2.31,"E","SMITHLAND",37.1346,-88.3585,378076,8821510
201902,134119,803052,3,0,"E","CARRSVILLE",37.4,-88.38,3724000,8822800
201902,133333,797801,1,0,"N","GEORGETOWN",38.87,-83.9,3852200,8354000
201902,133333,797801,2,1.52,"SE","NEW HARMONY",39.0031,-84.0019,39186,84114
201902,133333,797801,3,1.17,"NW","CROSSTOWN",39.0929,-84.014,395574,84840
201902,133333,797801,4,3.23,"ENE","UNION PLAINS",39.0992,-83.8451,395952,8350706
201902,133333,797801,5,2.47,"W","ASH RIDGE",38.8953,-83.8156,3853718,8348936
201902,133333,797802,1,1.07,"E","PIKETON",39.07,-83,394200,8300
201902,133333,797802,2,1.89,"ESE","PIKETON",39.0643,-82.9856,393858,8259136
201902,133333,797802,3,1.9,"SE","PIKETON",39.0546,-82.9907,393276,8259442
201902,133333,797802,4,1.1,"SSE","PIKETON",39.0548,-83.0135,393288,83810
201902,133333,797803,1,0,"N","LANCASTER",39.72,-82.6,3943200,8236000
201902,133333,797803,2,1.36,"SE","DUMONTVILLE",39.758,-82.5997,3945480,8235982
201902,133333,797803,3,3.63,"NE","LANCASTER",39.7562,-82.5505,3945372,8233030
201902,133333,797803,4,3.04,"E","LANCASTER",39.7219,-82.5428,3943314,8232568
201902,133333,797804,1,1.27,"ENE","LOGAN",39.54,-82.4,3932400,8224000
201902,133333,797804,2,2.42,"NNE","LOGAN",39.5635,-82.407,3933810,8224420
201902,133333,797804,3,1.88,"SSE","LOGAN OWENS FLD ARPT",39.5746,-82.3577,3934476,8221462
201902,133333,797804,4,2.64,"SW","GORE",39.5571,-82.3396,3933426,8220376
201902,133333,797804,5,3.28,"NNW","HAYDENVILLE",39.5231,-82.3556,3931386,8221336
201902,133333,797805,1,.53,"E","CIRCLEVILLE",39.6,-82.94,3936000,8256400
201902,133333,797805,2,2.93,"SE","LITTLE WALNUT",39.6484,-82.9434,3938904,8256604
201902,133333,797805,3,1.24,"W","CIRCLEVILLE CLRKS AR",39.6528,-83.043,3939168,832580
201902,133333,797805,4,3.98,"NW","CRCLVLL PICKAWAY ARP",39.5589,-83.0352,3933534,832112
201902,133333,797805,5,1.69,"N","HAYESVILLE",39.5542,-82.9345,3933252,8256070
201902,133333,797806,1,.87,"NW","CHILLICOTHE",39.34,-82.99,3920400,8259400
201902,133333,797806,2,1.25,"ESE","SULPHUR LICK",39.3458,-83.0972,3920748,835832
201902,133333,797806,3,1.41,"NNE","KNOCKEMSTIFF",39.2899,-83.1142,3917394,836852
201902,133333,797806,4,1.48,"NE","MASSIEVILLE",39.2856,-82.9611,3917136,8257666
201902,133333,797807,1,2.99,"SE","VIGO",39.2174,-82.7633,3913044,8245798
201902,133333,797807,2,3.23,"SE","VIGO",39.2157,-82.7589,3912942,8245534
201902,133333,797807,3,3.24,"SE","VIGO",39.2139,-82.7615,3912834,8245690
201902,133333,797807,4,3.03,"SE","VIGO",39.2159,-82.7645,3912954,8245870
201902,133333,797808,1,.87,"NW","IDAHO",39.09,-83.14,395400,838400
201902,133333,797808,2,1.2,"NNW","IDAHO",39.096,-83.1385,395760,838310
201902,133333,797808,3,1.36,"NNW","IDAHO",39.0966,-83.1437,395796,838622
201902,133333,797808,4,1.09,"NW","IDAHO",39.0915,-83.1439,395490,838634
201902,133333,797809,1,1.75,"WNW","ROACHESTER",39.36,-84.13,3921600,847800
201902,133333,797809,2,1.51,"NW","ROACHESTER",39.3623,-84.1233,3921738,847398
201902,133333,797809,3,1.48,"WNW","ROACHESTER",39.3613,-84.1236,3921678,847416
201902,133333,797809,4,1.56,"WNW","ROACHESTER",39.3596,-84.1263,3921576,847578
201902,133333,797809,5,1.68,"WNW","ROACHESTER",39.3575,-84.1298,3921450,847788
201902,133333,797810,1,.6,"SSW","STUBBS MILLS",39.3621,-84.1746,3921726,8410476
201902,133333,797810,2,.6,"SSW","STUBBS MILLS",39.3616,-84.173,3921696,8410380
201902,133333,797810,3,.74,"SSW","STUBBS MILLS",39.3599,-84.1744,3921594,8410464
201902,133333,797810,4,.73,"SSW","STUBBS MILLS",39.3604,-84.1756,3921624,8410536
201902,133333,797811,1,1.6,"E","WAYNESVILLE ARPT",39.5,-84.1,3930000,846000
201902,133333,797811,2,1.4,"ESE","WAYNESVILLE ARPT",39.4956,-84.1044,3929736,846264
201902,133333,797811,3,1.33,"E","WAYNESVILLE ARPT",39.4966,-84.1054,3929796,846324
201902,133333,797811,4,1.48,"E","WAYNESVILLE ARPT",39.4997,-84.1023,3929982,846138
201902,133333,797812,1,.53,"E","BELLBROOK",39.63,-84.06,3937800,843600
201902,133333,797812,2,.88,"SE","BELLBROOK",39.6229,-84.0562,3937374,843372
201902,133333,797812,3,.96,"SE","BELLBROOK",39.6194,-84.0583,3937164,843498
201902,133333,797812,4,.59,"SE","BELLBROOK",39.6231,-84.0634,3937386,843804
201902,133333,797812,5,.38,"NE","BELLBROOK",39.6338,-84.0647,3938028,843882
201902,133333,797813,1,.53,"E","RUSSELLS PT",40.47,-83.89,4028200,8353400
201902,133333,797813,2,1.31,"SSE","ORCHARD IS",40.4627,-83.8698,4027762,8352188
201902,133333,797813,3,1.94,"SE","RUSSELLS PT",40.4485,-83.8765,4026910,8352590
201902,133333,797813,4,1.93,"SW","RUSSELLS PT",40.4486,-83.9237,4026916,8355422
201902,133333,797813,5,.58,"SE","LAKEVIEW",40.4731,-83.9137,4028386,8354822
201902,133333,797844,1,0,"N","GEORGETOWN",38.87,-83.9,3852200,8354000
201902,133333,797844,2,.99,"SE","GEORGETOWN",38.8602,-83.8865,3851612,8353190
201902,133333,797844,3,3.2,"NW","CENTERPOINT",38.8263,-83.9289,3849578,8355734
201902,133333,797844,4,1.97,"SSE","FEESBURG",38.8525,-83.9707,3851150,8358242
201902,133333,797844,5,.83,"W","SUNSHINE",38.8982,-83.9353,3853892,8356118
201902,133333,797845,1,.87,"NW","SIDNEY",40.29,-84.16,4017400,849600
201902,133333,797845,2,1.74,"W","PORT JEFFERSON",40.3328,-84.1128,4019968,846768
201902,133333,797845,3,1.99,"SSW","MAPLEWOOD",40.3439,-84.046,4020634,842760
201902,133333,797845,4,1.54,"ESE","PEMBERTON",40.2945,-84.0017,4017670,84102
201902,133333,797845,5,1.45,"N","PLATTSVILLE",40.251,-84.0819,4015060,844914
201902,133333,797846,1,.69,"S","TROY",40.04,-84.2,402400,8412000
201902,133333,797846,2,7.56,"ENE","ALCONY",40.045,-83.9308,402700,8355848
201902,133333,797846,3,9.28,"NE","LENA",40.2383,-83.926,4014298,8355560
201902,133333,797846,4,4.82,"NNE","POLO",40.2465,-84.3226,4014790,8419356
201902,133333,797846,5,.45,"ENE","CIRCLE HILL",40.0722,-84.3921,404332,8423526
201902,133333,797847,1,0,"N","GEORGETOWN",38.87,-83.9,3852200,8354000
201902,133333,797847,2,2.11,"SSE","FEESBURG",38.8527,-83.9626,3851162,8357756
201902,133333,797847,3,.74,"NE","FEESBURG",38.8881,-83.9709,3853286,8358254
201902,133333,797847,4,.85,"NE","SUNSHINE",38.9099,-83.9106,3854594,8354636
201902,133333,797848,1,.69,"S","TROY",40.04,-84.2,402400,8412000
201902,133333,797848,2,4.71,"SSE","LENA",40.0672,-83.9955,404032,8359730
201902,133333,797848,3,9.68,"NNE","LENA",40.2599,-83.9615,4015594,8357690
201902,133333,797848,4,6.48,"N","POLO",40.272,-84.3266,4016320,8419596
201901,132491,793017,3,2.11,"WNW","SWAMP CITY",32.4931,-94.9527,3229586,9457162
201901,132491,793017,4,2.74,"E","LIBERTY CITY",32.4445,-94.8835,3226670,9453010
201901,132491,793017,5,2.41,"E","SWAMP CITY",32.4812,-94.8786,3228872,9452716
201901,132491,793017,6,1.74,"NE","SWAMP CITY",32.4983,-94.8995,3229898,9453970
201901,132491,793017,7,.89,"ENE","GLADEWATER MUNI ARPT",32.5256,-94.9562,3231536,9457372
201901,132491,793018,1,1.79,"N","(GGG)GREGG CO ARPT L",32.406,-94.7204,3224360,9443224
201901,132491,793018,2,2.51,"NNE","(GGG)GREGG CO ARPT L",32.4152,-94.7093,3224912,9442558
201901,132491,793018,3,1.45,"ESE","BODIE",32.4612,-94.7574,3227672,9445444
201901,132491,793018,4,1.27,"SW","GREGGTON",32.4872,-94.7958,3229232,9447748
201901,132491,793018,5,2.93,"S","FOX CITY",32.4777,-94.8473,3228662,9450838
201901,132491,793018,6,1.49,"N","KINSLOE",32.4512,-94.8346,3227072,9450076
201901,132529,793010,1,.56,"W","ST CLAIR",36.33,-83.09,3619800,835400
201901,132529,793011,1,1.31,"WSW","MORRISTOWN",36.21,-83.3,3612600,8318000
201901,132529,793012,1,1.81,"WSW","WHITESBURG",36.26,-83.16,3615600,839600
201901,132587,793383,1,.21,"NNW","KERN JCT",35.3528,-118.9812,3521168,11858872
201901,132587,793383,2,.28,"NE","KERN JCT",35.353,-118.9767,3521180,11858602
201901,132587,793383,3,.24,"NE","KERN JCT",35.3523,-118.9768,3521138,11858608
201901,132587,793383,4,.17,"NNW","KERN JCT",35.3523,-118.9813,3521138,11858878
201901,132587,793384,1,.81,"ENE","BODFISH",35.6027,-118.486,3536162,11829160
201901,132587,793384,2,.82,"ENE","BODFISH",35.603,-118.4859,3536180,11829154
201901,132587,793384,3,.81,"ENE","BODFISH",35.603,-118.4861,3536180,11829166
201901,132587,793384,4,.8,"ENE","BODFISH",35.6028,-118.4861,3536168,11829166
201901,132587,793385,1,1.32,"WSW","GARLOCK",35.39,-117.8,3523400,11748000
201901,132587,793385,2,1.26,"WSW","GARLOCK",35.3935,-117.8008,3523610,11748048
201901,132587,793385,3,.91,"WSW","GARLOCK",35.394,-117.7945,3523640,11747670
201901,132587,793385,4,1,"SW","GARLOCK",35.3912,-117.7942,3523472,11747652
201901,132587,793386,1,7.01,"SW","CABLE",35.09,-118.6,355400,11836000
201901,132587,793386,2,6.78,"WSW","CABLE",35.096,-118.6002,355760,11836012
201901,132587,793386,3,6.94,"WSW","CABLE",35.0975,-118.6046,355850,11836276
201901,132587,793386,4,7.2,"SW","CABLE",35.0906,-118.6046,355436,11836276
201901,132587,793387,1,.83,"NE","BAKERSFIELD EAST",35.3767,-118.9678,3522602,11858068
201901,132587,793387,2,.85,"ENE","BAKERSFIELD EAST",35.3765,-118.9672,3522590,11858032
201901,133366,798029,1,.69,"WNW","UNIONTOWN",37.7736,-87.9418,3746416,8756508
201901,133366,798029,2,1.06,"SW","UNIONTOWN",37.7604,-87.9451,3745624,8756706
201901,133366,798029,3,2.7,"WSW","UNIONTOWN",37.7622,-87.9785,3745732,8758710
201901,133366,798029,4,2.92,"W","UNIONTOWN",37.7782,-87.9824,3746692,8758944
201901,133366,798030,1,0,"N","RAGLAND",37.17,-88.9,3710200,8854000
201901,133366,798030,2,2.76,"NNE","RAGLAND",37.2042,-88.874,3712252,8852440
201901,133366,798030,3,2.08,"NNW","CECIL",37.1292,-88.679,377752,8840740
201901,133366,798030,4,1.94,"E","ROWLANDTOWN",37.0946,-88.5955,375676,8835730
201901,133366,798030,5,1.26,"ESE","ROWLANDTOWN",37.0945,-88.6083,375670,8836498
201901,133366,798031,1,0,"N","PARADISE",37.27,-86.98,3716200,8658800
201901,133366,798031,2,.67,"W","PARADISE",37.2695,-86.9922,3716170,8659532
201901,133366,798031,3,1.88,"NW","KNIGHTSBURG",37.2391,-86.9544,3714346,8657264
201901,133366,798031,4,2.17,"NNW","KNIGHTSBURG",37.2468,-86.9506,3714808,8657036
201901,133367,798032,1,1.27,"NE","SILVA",37.1844,-90.5058,3711064,9030348
201901,133367,798032,2,4.15,"WSW","LODI",37.2365,-90.5235,3714190,9031410
201901,133367,798032,3,3.09,"W","LODI",37.2417,-90.5052,3714502,9030312
201901,133367,798032,4,2.08,"ENE","SILVA",37.1847,-90.487,3711082,9029220
201901,133577,799118,1,18.57,"S","GLADDEN",33.6323,-113.3288,3337938,11319728
201901,133577,799118,2,3.51,"SW","GLADDEN",33.8598,-113.3374,3351588,11320244
201901,133577,799118,3,5.6,"SSE","AGUILA",33.8605,-113.1196,3351630,1137176
201901,133577,799118,4,15.18,"WNW","TONOPAH",33.5868,-113.1722,3335208,11310332
201901,133803,800903,1,0,"N","RUDEE INLET",36.83,-75.97,3649800,7558200
201901,133803,800904,1,2.35,"NNE","CHESAPEAKE BAY BRIDGE TUNNEL STATION (CBBV2)",37,-76.09,3700,765400
201901,133803,800905,1,0,"N","CHESAPEAKE LIGHT C-MAN STATION (CHLV2)",36.9,-75.71,3654000,7542600
201901,133805,800737,1,1.73,"NE","NEW LEBANON",41.44,-80.06,4126400,803600
201901,133806,800731,1,1.7,"WNW","MAYSVILLE",41.41,-80.48,4124600,8028800
201901,133806,800732,1,1.04,"W","GREENVILLE",41.42,-80.4,4125200,8024000
201901,133806,800733,1,1.25,"WSW","HADLEY",41.41,-80.25,4124600,8015000
201901,133806,800734,1,1.48,"NNE","SCOTCH HILL",41.35,-79.27,4121000,7916200
201901,133806,800735,1,2.07,"N","FISHER",41.3,-79.25,4118000,7915000
201901,133806,800736,1,1.48,"NNE","SCOTCH HILL",41.35,-79.27,4121000,7916200
201901,133811,800785,1,4.38,"SE","BOONVILLE",38.95,-123.32,3857000,12319200
201901,133811,800788,1,2.22,"WNW","RUTH",40.29,-123.44,4017400,12326400
201901,133814,800792,1,.53,"W","BENBOW",40.07,-123.79,404200,12347400
201901,133814,800792,2,.48,"W","BENBOW",40.0692,-123.7889,404152,12347334
201901,133814,800792,3,.51,"W","BENBOW",40.0687,-123.7895,404122,12347370
201901,133814,800792,4,.53,"W","BENBOW",40.0695,-123.79,404170,12347400
201901,133814,800796,1,4.18,"S","TALMAGE",39.07,-123.16,394200,1239600
201901,133814,800796,2,3.79,"SSE","TALMAGE",39.0764,-123.1547,394584,1239282
201901,133814,800796,3,4.1,"SSE","TALMAGE",39.0725,-123.1514,394350,1239084
201901,133814,800796,4,4.32,"S","TALMAGE",39.0685,-123.1554,394110,1239324
201901,133814,802184,1,88.7,"S","KLAMATH GLEN",40.24,-124.13,4014400,1247800
201901,133814,802185,1,.88,"SE","HOPLAND",38.97,-123.11,3858200,1236600
201901,133814,802185,2,.73,"SSW","OLD HOPLAND",38.9704,-123.1058,3858224,1236348
201901,133814,802185,3,.67,"SSW","OLD HOPLAND",38.9718,-123.1065,3858308,1236390
201901,133814,802185,4,.79,"SW","OLD HOPLAND",38.9716,-123.11,3858296,1236600
201901,133814,802186,1,3.39,"SE","ALBION",39.19,-123.72,3911400,12343200
201901,133814,802186,2,3.49,"SE","ALBION",39.187,-123.7208,3911220,12343248
201901,133814,802186,3,3.38,"SE","ALBION",39.1878,-123.7226,3911268,12343356
201901,133814,802186,4,3.27,"SE","ALBION",39.1898,-123.7229,3911388,12343374
201901,133814,802190,1,1.48,"SSE","PHILLIPSVILLE",40.2,-123.77,4012000,12346200
201901,133814,802190,2,1.44,"S","PHILLIPSVILLE",40.1993,-123.7763,4011958,12346578
201901,133814,802190,3,1.53,"S","PHILLIPSVILLE",40.1981,-123.7755,4011886,12346530
201901,133814,802190,4,1.56,"SSE","PHILLIPSVILLE",40.1986,-123.7705,4011916,12346230
201901,133814,802191,1,.53,"W","WEOTT",40.33,-123.93,4019800,12355800
201901,133814,802191,2,.44,"WNW","WEOTT",40.3317,-123.928,4019902,12355680
201901,133814,802191,3,.38,"W","WEOTT",40.3302,-123.9272,4019812,12355632
201901,133814,802191,4,.47,"W","WEOTT",40.3295,-123.9289,4019770,12355734
201901,133814,802192,1,2.22,"WNW","RUTH",40.29,-123.44,4017400,12326400
201901,133814,802193,1,3.6,"E","GASQUET",41.85,-123.9,4151000,12354000
201901,133814,802193,2,3.5,"E","GASQUET",41.8531,-123.9022,4151186,12354132
201901,133814,802193,3,3.69,"E","GASQUET",41.8538,-123.8985,4151228,12353910
201901,133814,802193,4,3.71,"E","GASQUET",41.8515,-123.898,4151090,12353880
201901,133875,801481,1,1.01,"WSW","MC CRADY",36.8959,-81.7476,3653754,8144856
201901,133884,801361,1,.84,"SSE","GIBBS",41.5592,-72.1223,4133552,727338
201901,133884,801361,2,.91,"SSE","GIBBS",41.5582,-72.1224,4133492,727344
201901,133884,801361,3,.93,"SSE","GIBBS",41.5582,-72.1214,4133492,727284
201901,133884,801361,4,.86,"SSE","GIBBS",41.5593,-72.1214,4133558,727284
201901,133887,801380,1,1.16,"ENE","FONDA",42.9549,-74.3781,4257294,7422686
201901,133887,801380,2,1.15,"E","FONDA",42.9532,-74.3776,4257192,7422656
201901,133887,801380,3,1.29,"E","FONDA",42.9535,-74.3749,4257210,7422494
201901,133887,801380,4,1.28,"ENE","FONDA",42.9553,-74.3757,4257318,7422542
201901,133887,801383,1,.89,"ESE","CAMBRIDGE",43.0236,-73.3647,431416,7321882
201901,133887,801383,2,1.04,"ESE","CAMBRIDGE",43.023,-73.3618,431380,7321708
201901,133887,801383,3,1.01,"ESE","CAMBRIDGE",43.0262,-73.3607,431572,7321642
201901,133887,801383,4,.86,"ESE","CAMBRIDGE",43.0266,-73.3637,431596,7321822
201901,133887,801384,1,1.21,"W","CONNELLY",41.8995,-74.0235,4153970,741410
201901,133887,801384,2,.91,"N","ST REMY",41.8932,-74.0193,4153592,741158
201901,133887,801384,3,.95,"WSW","CONNELLY",41.8947,-74.017,4153682,741020
201901,133887,801384,4,1.04,"W","CONNELLY",41.9,-74.0203,4154000,741218
201901,133887,801385,1,.33,"NE","NORTH GERMANTOWN",42.1538,-73.8761,429228,7352566
201901,133887,801385,2,.67,"SSW","NORTH GERMANTOWN",42.1409,-73.8845,428454,7353070
201901,133887,801385,3,.8,"SW","NORTH GERMANTOWN",42.1422,-73.8915,428532,7353490
201901,133887,801385,4,.33,"NW","NORTH GERMANTOWN",42.1528,-73.8853,429168,7353118
201901,133887,801385,5,.36,"N","NORTH GERMANTOWN",42.1552,-73.88,429312,7352800
201901,133887,801386,1,.11,"NNE","EAST HILLSDALE",42.1814,-73.4989,4210884,7329934
201901,133887,801386,2,.36,"N","EAST HILLSDALE",42.1852,-73.4997,4211112,7329982
201901,133887,801386,3,.15,"WNW","HILLSDALE",42.181,-73.5227,4210860,7331362
201901,133887,801386,4,.16,"SSW","HILLSDALE",42.178,-73.5217,4210680,7331302
